prompt_ID,prompt,source,prompt_no,generated_no_Llama3B,generated_no_Llama3B
30,Irene's family took her to the candle factory. They all wanted to make rainbow-colored candles. Irene wanted to make one that was a strange shape.,roc,Irenes familie tok henne med til lysfabrikken. De ville alle lage regnbuefargede lys. Irene ville lage en som hadde en merkelig form.,19. nov 2017 100 g melis. 250 g sukker. 1⁄2 dl melis. 1 ts vaniljesukker. 1 ts bakepulver. 1 ss vaniljesukker.,19 november 2017 100 g strösocker. 250 g socker. 1⁄2 dl strösocker. 1 tsk vaniljsocker. 1 tsk bakpulver. 1 msk vaniljsocker.,0.025674535,0.0022220612,0.0050317086,0.009640889,0.019348921,0.008531082
31,"The promised they would be together forever. He worked hard investing in their future, paying her college tuition. He paid all of the bills, actually, and took care of everything.",roc,"De lovede at de ville være sammen for alltid.Han jobbet hardt å investere i fremtiden deres, og betalte collegeundervisningen hennes.Han betalte alle regningene, faktisk, og tok seg av alt.","James var en god fyr, men han ville ikke ha noe med ham å gjøre, og han ville heller ikke være med på å gjøre en forskjell for noen andre enn seg selv.James er en god mann, men han er ikke en ekte mann.","James var en bra kille, men han ville inte ha något att göra med honom, inte heller ville han göra skillnad för någon annan än sig själv. James är en bra man, men han är inte en riktig man.",0.19986437,0.0022029877,0.010951365,0.15485314,0.022354934,0.0065180166
32,"About seven months ago,' the microbe said timidly, and began, this time boldly to hug the blood cell and pound on it, with what must have been its head.",mnli,"For omtrent syv måneder siden,» sa mikroben engstelig, og begynte, denne gangen frimodig, å klemme blodcellen og banke på den, med det som må ha vært hodet.","«Da Jesus ble født, ble han født, og døde for oss.» (Johannes 19:13) «Da Jesus døde på korset for våre synder, ble vi født på ny. (Johannes 20:13)","""När Jesus föddes, föddes han och dog för oss."" (Johannes 19:13) ""När Jesus dog på korset för våra synder, föddes vi på nytt. (Johannes 20:13)",0.030741978,0.0017547607,0.011469335,0.009868891,0.012277958,0.007909686
33,I got a job at a grocery store. I had to watch the cigarette cartons. Someone stole some while I was on break. The manager blamed me for the theft.,roc,Jeg fikk jobb i en matbutikk. Jeg måtte se på sigarettkartongene. Noen stjal noen mens jeg var på pause. Lederen klandret meg for tyveriet.,"22. nov 2017 22-åringen som er siktet for å ha drept sin eks-kjæreste i en leilighet på Majorstuen i Oslo i 2009, er i Oslo tingrett dømt til ni års fengsel for drapet på sin egen mor.","22 nov 2017 22-åringen, som åtalas för att ha dödat sin ex-flickvän i en lägenhet på Majorstuen i Oslo 2009, har dömts till nio års fängelse i Oslo tingsrätt för mordet på sin egen mamma.",0.007853788,0.00072956085,0.0026083488,0.0064108693,0.011048226,0.008919456
34,Tom went to the mall close to the holidays. It was packed full of people. As Tom was leaving he forgot exactly where he parked.,roc,"Tom dro til kjøpesenteret like ved høytiden. Det var stappfullt av folk. Da Tom dro, glemte han nøyaktig hvor han parkerte.","Heldigvis var det en annen som kom og hentet oss, og det var en som kom bort til oss og spurte om vi kunne ta oss en øl. Ingen av oss hadde vært der før, så det ble en liten tur på byen før vi dro hjem.","Lyckligtvis kom någon annan för att hämta oss, och någon kom fram till oss och frågade om vi kunde ta en öl. Ingen av oss hade varit där tidigare, så det blev en liten tur på stan innan vi åkte hem.",0.01017851,0.000705719,0.002293867,0.007493876,0.0113727385,0.0067963502
35,I'll bet Dad couldn't even get into the old thing.,mnli,Jeg vedder på at far ikke en gang kunne komme inn på den gamle tingen.,2.1.2.2.3.3.1.1.12.1.13.1.3.2.1.4.1.14.1.3 1.1.0.1.15.1.16.1.17.1.18.1.19.1.20.1.21.1.23.1.24.1.25.,2.1.2.2.3.3.1.1.12.1.13.1.3.2.1.4.1.14.1.3 1.1.0.1.15.1.16.1.17.1.18.1.19.1.20.1.21.1.23.1.24.1.25.,0,0,0,0,0,0
36,"The expression on his face did not change, but Tommy caught the flicker of despair in his eyes.",mnli,"Ansiktsuttrykket endret seg ikke, men Tommy fanget fortvilelsens flimring i øynene.",19 år gammel ble han funnet død i sitt hjem på gården sin. 19-åringen ble funnet død i sin egen seng. 20 år senere døde han av skadene. 21 år gammel ble han dømt til døden for drapet på sin egen mor.,Vid 19 års ålder hittades han död i sitt hem på sin gård. 19-åringen hittades död i sin egen säng. 20 år senare dog han av sina skador. Vid 21 års ålder dömdes han till döden för mordet på sin egen mamma.,0.13214645,0.0065612793,0.009619443,0.0198058,0.023789622,0.13717735
37,Little William here is just aching for exercise!,mnli,Lille William her bare lengter etter trening!,❤️⠀ ⠀⠀ 🤩⠀⁠⠀ 1⁄2⁄2 ⁠ ⠀ #tilbakemelding #tilbakemelding,❤️ ⠀ ⠀⠀ ⠀⠀ 1⁄2⁄2 ⠀ 🤩 #tilbakemelding #tilbakemelding,0,0,0,0,0,0
38,"She's a pretty thing, an' she's been a far piece, I'd say.",mnli,"Hun er en pen ting, en 'hun har vært et langt stykke, vil jeg si.",2. okt 2017 2016-01-01. 2015-01-10. 2009-02-02. 02.01.2009. 20.02.2010.,2. okt 2017 2016-01-01. 2015-01-10. 2009-02-02. 02.01.2009. 20.02.2010.,0,0,0,0,0,0
39,"They were building a new hall for it, to be constructed only of natural materials and hand labor, but that was a project that would take long months still.",mnli,"De bygde en ny hall for den, som kun skulle bygges av naturlige materialer og håndarbeid, men det var et prosjekt som fortsatt ville ta lange måneder.",1910-1912. 1920-1930. 1930-1945. 1940-1950. 1. 1950-1960. 2000-2010. 2. 2010-2020. 3. 1960-2030. 4.,1910-1912. 1920-1930. 1930-1945. 1940-1950. 1. 1950-1960. 2000-2010. 2. 2010-2020. 3. 1960-2030. 4.,0,0,0,0,0,0
40,"Joseph looked forward to his birthday. He already tasted the chocolate on his taste buds. So when his birthday came, he was sitting with his fork at the ready.",roc,"Joseph gledet seg til bursdagen sin. Han har allerede smakt sjokoladen på smaksløkene. Så da bursdagen hans kom, satt han med gaffelen klar.","22. nov 2017 25.01.2017, 08:00, DNB Cup 4/Statkraft Junior Cup 3, Markane, beste dating app norge. 08.02.2016, 09:55, DNB Cup 3/Statkraft Junior cup 2, Markane. 09.03.2015, 10:5","22 nov 2017 25.01.2017, 08:00, DNB Cup 4/Statkraft Junior Cup 3, Markane, bästa dejtingapp norge. 2016-02-08, 09:55, DNB Cup 3/Statkraft Junior Cup 2, Markane. 09.03.2015, 10:5",0.0001835823,2.3841858e-05,7.9776626e-05,0.0047388594,0.007718767,0.005205437
41,"I can imagine she would, said Sir James grimly.",mnli,"Det kan jeg tenke meg at hun ville, sa Sir James bistert.",(©NTB) Lignende saker. 11.01.2016. 11:00. 110.000 nordmenn må belage seg på restskatt. 111.000 av disse er kvinner.,(©NTB) Liknande fall. 2016-01-11. 11:00. 110 000 norrmän måste kräva efterskott. Av dessa är 111 000 kvinnor.,0.112436704,0.005645752,0.053399716,0.015872927,0.020100424,0.09009721
42,"That is all. The examination was over, though I doubted if the Coroner was entirely satisfied with it.",mnli,"Det er alt. Undersøkelsen var over, selv om jeg tvilte på om rettsmedisineren var helt fornøyd med den.",20. nov 2017 12.00 - 13.00. 12.10 - 14.00. TIRSDAG. 09.00 -15.00. DISKUSJON. 10.15 - 15.15.,20 nov 2017 12.00 - 13.00. 12.10 - 14.00. TISDAG. 09.00 -15.00. DISKUSSION. 10.15 - 15.15.,0.0052149156,0.00086307526,0.0014614153,0.0059548668,0.011031146,0.0064468146
43,"Alec loved to play with his ball. It was blue with yellow stripes. One day, Alec went outside with his ball.",roc,Alec elsket å leke med ballen sin. Den var blå med gule striper. En dag gikk Alec utenfor med ballen sin.,"20 minutter senere var han på vei ut av banen. 20 sekunder senere kom han inn i feltet, og da var det bare en ting å gjøre: å komme seg ut av banen og komme seg opp på banen igjen. 21 minutter senere var han tilbake.","20 minuter senare var han på väg av planen. 20 sekunder senare kom han in på fältet, och då var det bara en sak att göra: gå av planen och komma tillbaka upp på planen. 21 minuter senare var han tillbaka.",0.03309893,0.0016880035,0.0019793853,0.00983089,0.01220964,0.015774792
44,He sent two of his riders in first.,mnli,Han sendte to av rytterne inn først.,"1000 meter gikk unna på 10,5 sekunder, mens 1100 meter ble 11,5 sekunder. 2000 meter ble vunnet på 12,5 sekunder, 2001 og 2002, 2010 og 2011, 2020, 2030 og 3000 meter.","1000 meter försvann på 10,5 sekunder, medan 1100 meter blev 11,5 sekunder. 2000 meter vanns på 12,5 sekunder, 2001 och 2002, 2010 och 2011, 2020, 2030 och 3000 meter.",0.00804228,0.0006055832,0.0013874196,0.006363369,0.0098868115,0.006848133
45,Andrew is on his way home from work. He needs some gas so he pulls into a gas station. He picks up some snacks and a lottery ticket.,roc,"Andrew er på vei hjem fra jobb. Han trenger litt bensin, så han kjører inn på en bensinstasjon. Han henter litt snacks og et lodd.",Säsong 2. Del 10. Producerat år 2018. Producerat år: 2019. Säsong 1. Del 12. Produceratår 2017. S02 E12.,Säsong 2. Del 10. Producerat år 2018. Producerat år: 2019. Säsong 1. Del 12. Produceratår 2017. S02 E12.,0.0013979743,0.00016093254,0.00035610437,0.005042861,0.008503363,0.0054257177
46,Janice was the best basketball player in her school. She challenged the new girl to a game. The new girl accepted the game.,roc,Janice var den beste basketballspilleren på skolen hennes. Hun utfordret den nye jenta til et spill. Den nye jenta godtok spillet.,20. mar 2017 2016-01-01. 2015-01-10. 2009-01-20. 02. 2020-02-02. 03. 2030-03-02.,20. Mars 2017 2016-01-01. 2015-01-10. 2009-01-20. 02. 2020-02-02. 03. 2030-03-02.,0.0016492956,0.00030517578,0.00054109364,0.0051117367,0.008844955,0.0056150495
47,It was raining hard in Allison's area. She was on her way to work. The road in front of her was flooded.,roc,Det regnet hardt i Allisons område. Hun var på vei til jobb. Veien foran henne ble oversvømmet.,22-åringen ble funnet død i sitt hjem i Aldgate i London i 2008. Foto: AP Photo/Evan Vucci/NTB Scanpix.Vis mer Vis mer Vis mindre Vis mindre Vis mer Vis flere Vis færre Legg til bilde Bilder Alle bilder (101) Full visning Reisende (100)Rom og suite (43)Spise (10)Basseng og strand (1)Hotell og omgivelser (102)B,"22-åringen hittades död i sitt hem i Aldgate, London, 2008. Foto: AP Photo/Evan Vucci/NTB Scanpix.Visa mer Visa mer Visa mindre Visa mindre Visa mer Visa mer Visa färre Lägg till foto Foton Alla bilder (101) Full vy Resenärer (100)Rum &; Svit (43)Äta (10)Pool & strand (1)Hotell & omgivning (102)B",0.0069741644,0.0007724762,0.002210622,0.0064583695,0.0103992,0.0071588317
